sender,text
ruksha,"Sep 23, 2025 7:57 am Reacted 💙 to your message I stopped playing it ,so no i don't play Np Thank u so much Thank u so much again! OH WOW 😯 Thank u alott!!!💐💗 Nah,it was great 😃 Yeah I have it Oh I will join then You fell for it Okay okay fine with me Thx for liking my note And it's literally fine with me,don't make the other three people do this Dec 05, 2025 1:08 am Reacted 💓 to your message Dec 05, 2025 1:10 am Reacted 💙 to your message Ikrr bruh ima appreciating that u liked my note that's all Yeah I made a new one since my old one was in my old phone This is the new one Nope,I heard that we can play games or watch through it? In discord? I do Ohh Wdym Tbh i rarely open my discord So basically I don't really know how to use it fyi Sorry, I don't have any servers from west bengal If I get one,i will send u the link Dec 09, 2025 3:07 am Reacted 💙 to your message Yoo Add me as a friend on Discord! Invite expires in 1 week: Isme na? Mera hi ahi Hai* Send me add request in it? Dec 15, 2025 9:08 am Reacted 💙 to your message Hey Wah Its goodd Wowo It's pretty good,trust me U r talented Yess the movements r goodd Sahi hai My pleasure Huh? Dekhow Show Acha Acha U need suggestion for wht? Ohh Dec 20, 2025 9:39 am My wifi is going very slow bruh Dec 20, 2025 9:41 am Hmm If u don't like this one,tell me Okay then Nah i don't expect anything in return I am glad that I helped u Sure why not Dec 23, 2025 12:39 am Ikr I know right: Aw Acha acha That's the reason u asked my screen time? 😆Soumyajit Das Dec 23, 2025 3:24 am Reacted 😂 to your message 🥀💔Thx Dec 23, 2025 3:38 am Reacted 💙 to your message Dec 24, 2025 8:23 am Wowww It's so goody Dec 27, 2025 8:55 am Tbh 10/10 it's motion and everything is good Reacted 💙 to your message Yesss good It's* Ohh ok Alright Huh? 🎀💗aw Happy new year!!!! 🎊 Yesss Wishing you a year filled with fun adventures and unforgettable moments. Yess Yesss Heyy Yoo Yes The great flood,Hello,I don't remember many so i would like u to search explaintions in hindi dubbed,This will give u good movies to watch Yoo Friend Ohhhh,yes we r friends now I were in a relationship with him,but it didn't work Chote chote mistakes hote rhete hai 🥀💔 Yep Time nhi de paye or etc Jan 07, 2026 5:42 pm Jan 07, 2026 5:54 pm Reacted 💙 to your message Sure Reacted 💙 to your message Huh? Yes Hi Yo Nah delete kare deye chi Fer install karbo Yeah Idk anything more about him expect his name and his religion Ohhh 😲 Jan 13, 2026 11:00 pm Sure Reacted 💙 to your message Np 🥀💔💔🥀 Oh oh U sounds like a bot idk why Ai bot Erh? Wonderful It's soo good right? Ywss Oh sad to hear Yess,My whole feed is full of this Lol Oww Yoo Nah i don't play that Idk even know how to play that 😓 Nope,it's just that i don't have any skills in chess I got it after reading comments Gaming skills mostly Ik that but I am good in other games expect chess Yehahh also carrom Ik that,I am pretty good at it Huh? I? Hahahahahhahahahahahsh :p NoPE What's it? To* messaging* Nah I ain't doing it Sorry It's not beneficial Jan 25, 2026 3:35 am Reacted 💙 to your message Yeahu Huh? That? So ur saying that u know that I have a bf? U dk and ur saying? 😭 Don't know duh Uh ok Idk Huh? What r u talking about? Oh k Jan 25, 2026 9:16 am Reacted 💙 to your message Nah Random gay 💔🥀 I was about to put this song up too after 11:59💔🥀🫂 Nah,phele hi jada se logo ne ye song alaga diya hai,i missed my chance lol 🫂🥀 It's beautiful Jan 25, 2026 10:05 pm Jan 25, 2026 10:07 pm Reacted 💙 to your message Reacted 💙 to your message Ohhhh Yepp 6 or 7 episode Yoo wsp Oww thx Insane?? Ima watch it Wow U gonna be a great gamer fs Owwe Owww It is a sarcastic form for ohh Yes,It does. Ohhhhh I will watch themm Yessss Me and my brother watch Wow! Sure,Why not! Kha dekha jai ye interstellar Dao Feb 04, 2026 8:46 am Yeah it is Wow Feb 04, 2026 8:54 am Reacted 😮 to your message Yo! Yeo Wow What's that? No This? Gemini? Woww What happened? Huh? Wdym? Feb 07, 2026 7:00 am I was just being sarcastic 😢 Which school r u from? No mu exams r coming My* Reacted 💙 to your message 🥀💔💔💔💔 Yep YES Yep 8 Arey nah 6 Wby What about u 👉 Oh Yeah Holy heart??? How do u even know which school I study Oh Yeh Oh Can u show me the photo the school? If u have any?.. Oh Feb 07, 2026 7:54 am How old r u and which class r u? Reacted 💙 to your message Just tell bro 9m ? Did u send anything? Oh alr Why? I want to ask smth R u in class 11? Yes? Smth means something Then 9? Oh I already did 🤡 Chill I just opened my insta just 2 min ago 🤡👍 Yes Yep! It does! Feb 10, 2026 9:49 pm Wdy! Woahhh I will watch it! Reacted 💙 to your message Feb 10, 2026 9:50 pm Damn!!! They were all killed at same timee Reacted 💙 to your message Oh Amazing af 🤩 Yes Feb 12, 2026 7:55 am I watched it half Reacted 💙 to your message Feb 12, 2026 9:03 am Reacted 😮 to your message Feb 12, 2026 10:08 am Feb 12, 2026 10:08 am Reacted 💙 to your message Reacted 💙 to your message YEs u DIF dID No Idk Ye Idk 😂Soumyajit Das Ow i didn't knew that Feb 20, 2026 7:23 am Reacted 💙 to your message No Feb 22, 2026 10:27 am Sorry i didn't see ur posts Reacted 💓 to your message This one is goated tbh Feb 23, 2026 3:29 am Reacted 😮 to your message I will remove the likes brb Feb 23, 2026 3:38 am Reacted 💙 to your message Yepp Yepp 🥀🙏🏾 Send more 😋 👽💀💀💨 Feb 23, 2026 3:57 am Reacted 😭 to your message 😳.. Yeah i have seen half,but not full Feb 23, 2026 4:00 am Reacted 💙 to your message Yep Hm Yeah Uh idk Hey,It's almost iftar time I have to go Bye Feb 23, 2026 4:03 am Reacted 💙 to your message Reacted 😂 to your message Feb 24, 2026 3:18 am Reacted 😮 to your message Iftar hoye gelo toh Feb 25, 2026 7:54 am Reacted 😂 to your message Ohh Like similar edits like this one? I can helpp Buddy I am findinggg relaxx Oii Search this ""Terminated"" And u will find reels like that My feed kinda full with ts edit You're welcome Wow Feb 28, 2026 9:06 am Reacted 💙 to your message Oh np Damn man 🥀 Areyy 😭 Thank uuu No noo 😭 I am happy to hear that u have put my name Feb 28, 2026 10:21 am Reacted 💙 to your message I was playing yesterday Mar 01, 2026 2:04 am Mar 02, 2026 12:52 am Ruksha4747 Reacted 💙 to your message Reacted 😂 to your message 😭😭😭😭 Ok pete boschi Mar 04, 2026 12:53 am Reacted 💙 to your message Minecraft 26.3 Mar 05, 2026 8:05 pm Reacted 💙 to your message Huh Ik Ohhh Nicw Sure Hehehheehe 🥀 .... U wasted my time 🥀😭🤣 Never mind Me neither Mar 08, 2026 3:24 am Reacted 💙 to your message Mar 15, 2026 6:38 am Mar 15, 2026 6:39 am Mar 15, 2026 6:39 am Reacted 💙 to your message Reacted 💙 to your message Be careful with ai apps Reacted 💙 to your message Sure Oh it's ai related IKR Cool Ohhhh Wow that's so cool No Yoo Not much, you? Huh Which game? I don't have my other phone right now,So I can't play Yep,next time then! Np Mar 26, 2026 8:10 am Mar 26, 2026 8:10 am Thxxxx 😭 Reacted 💙 to your message Reacted 💙 to your message Mar 26, 2026 8:11 am Reacted 🍥 to your message Woahhh Oh my gah Awww 😭veryyyy niceew edittt Apr 01, 2026 5:41 am Apr 01, 2026 5:44 am Yes Reacted 💙 to your message Reacted 💙 to your message 👀✨🔥 W edittt! Yepp Frrr The rainbow stars falling r justtt soo good 💖 🫪🫪🫪🫪 Fr Fr 🥀 Damn,u have improved so mucb 🍭😭 Kepp it uppp!! U will succeed! You're welcome 😭😭😭🙏Lol but dont give up on ur dreams 🥀 🥀🥀🥀 Ehhh Me and who? Ehhh whtt Show me 🥀🥀its best friend Its a girl 😭🙏 I am single 🥀🥀🥀🥀💔 She is like my older sister ngl ❤️ Thanks Which class r u? ?? Apr 14, 2026 9:00 am Apr 14, 2026 9:01 am Apr 14, 2026 9:06 am Reacted 💙 to your message Reacted 💗 to your message Woww ❤️ Apr 14, 2026 10:12 am Apr 14, 2026 10:12 am Apr 14, 2026 10:12 am Apr 14, 2026 10:15 am Reacted 💘 to your message Reacted 💘 to your message Okieee Reacted 💘 to your message Apr 14, 2026 11:44 am Apr 14, 2026 11:44 am Apr 14, 2026 11:46 am Apr 14, 2026 11:46 am Apr 14, 2026 11:46 am Apr 14, 2026 11:46 am Apr 14, 2026 11:47 am Apr 14, 2026 11:48 am Apr 14, 2026 5:17 pm Reacted 💗 to your message 👽🫪 😂Soumyajit Das Reacted 😡 to your message Apr 15, 2026 1:52 am Reacted 🥸 to your message Frrr 💀🙏 Very funny reel 😆 🤣 Yooo Say Give options . . . Choose one from those It will suit! Oh thx for the information wow Nice Hi,it's again 1:10 💔😇 Oh my god Apr 17, 2026 7:54 am 😭😭Dont say like that! 😂Soumyajit Das Apr 17, 2026 8:07 am Apr 17, 2026 8:09 am Apr 17, 2026 8:19 am Reacted 😂 to your message Reacted 💙 to your message Uh naw Reacted 🥀 to your message Wow 💀 Uhh 😐🤨 Apr 17, 2026 8:27 am Reacted 😂 to your message Apr 17, 2026 8:35 am Reacted 🤯 to your message Apr 17, 2026 8:38 am Reacted 😡 to your message Apr 17, 2026 8:38 am Reacted 😡 to your message Apr 17, 2026 8:39 am Reacted 😡 to your message Apr 17, 2026 8:40 am Reacted 😂 to your message Apr 17, 2026 8:41 am Apr 17, 2026 8:42 am Reacted 💀 to your message Reacted 😂 to your message Apr 17, 2026 8:43 am Apr 17, 2026 8:43 am Apr 17, 2026 8:43 am Reacted 😂 to your message Reacted 😂 to your message Apr 17, 2026 8:45 am Reacted 😡 to your message Reacted 😂 to your message Apr 17, 2026 8:47 am Reacted 😅 to your message Apr 17, 2026 8:49 am Reacted 🤯 to your message Apr 17, 2026 8:50 am Apr 17, 2026 8:51 am Apr 17, 2026 8:52 am Apr 17, 2026 8:53 am Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message 🤣 Apr 17, 2026 8:57 am Reacted 😯 to your message Apr 17, 2026 8:59 am Reacted 😂 to your message Apr 17, 2026 9:00 am Bye Reacted 😡 to your message Yep,have sweet dreams!! 🍡 Apr 18, 2026 8:48 am Apr 18, 2026 8:50 am Apr 18, 2026 8:54 am Reacted 😂 to your message Reacted 😡 to your message Reacted 😂 to your message Apr 19, 2026 9:31 am Reacted 😮 to your message Thx for the recommendation fattyho Apr 19, 2026 6:41 pm Apr 19, 2026 6:41 pm Reacted 😯 to your message Reacted 💙 to your message Yo,back from tuition Showw Damn last parts were fire Post it U got so much skills ngl Make it in different sytle Maybe the song too Apr 20, 2026 7:46 am Apr 20, 2026 7:46 am Apr 20, 2026 7:46 am U da real nagin Yep Ohk Check out my Pinterest profile! 𝚂𝚎𝚎 U can see my saved right? ??? Say Can u see? ... 😭 😭😭 Actually I do have What do u want for inspo? Like? Take a look! 📌 Take a look! 📌 Make edits that includes flowers,neon,people Or texts with golden sprinkles Nvm its a bad idea Take a look! 📌 Yo,ima thinking of making a edit account Thxx Ikr Apr 20, 2026 8:57 am This looks great Reacted 💙 to your message Apr 20, 2026 9:23 am Apr 20, 2026 9:47 am Reacted 😡 to your message Reacted 😭 to your message Click for video: Template 😭 Apr 21, 2026 9:48 am I tried 🥀 Reacted 😂 to your message 🥀🥀🥀🥀 Ikr its not nice,cuz yesterday that edit was so cool,But u said it was trasty so I bet this one is not nice I dont want compliments,I want to know if its really nice or not Apr 21, 2026 9:53 am Reacted 💙 to your message Thank u so much !! Its available on playstore? Apr 21, 2026 9:59 am Reacted 💙 to your message Apr 21, 2026 10:04 am Apr 21, 2026 10:05 am Reacted 😯 to your message Reacted 💙 to your message How much time did it took u for learning? Apr 21, 2026 10:12 am Reacted 😮 to your message Apr 21, 2026 6:28 pm Reacted 💗 to your message My account is back!!! Idk man, everyone's accounts got suspended And after it got suspended,I did apeal And it's back now Thankfully Apr 23, 2026 4:58 am That scream was good ngl Reacted 💙 to your message Apr 23, 2026 4:59 am Apr 23, 2026 5:44 am Apr 23, 2026 5:44 am Apr 23, 2026 5:44 am Apr 23, 2026 5:44 am Ehh Ohhhh k thx Apr 23, 2026 8:37 am Apr 23, 2026 8:58 am 😭😭😭😭bro discovered all my nicknames Sure Reacted 😮 to your message Arey yar I didn't complete my assignment 😭😭🤟🏾 It's final date is 28 april No 💔🥀 Yo Ohhh Apr 25, 2026 8:38 am Reacted 💙 to your message Apr 25, 2026 8:38 am Reacted 💙 to your message Apr 25, 2026 8:38 am Apr 25, 2026 8:39 am Apr 25, 2026 8:40 am This? This is perfect !! Ig? Apr 25, 2026 8:41 am Apr 25, 2026 8:58 am Reacted 💙 to your message No problem I am actually happy that I was able to help u ! And I like selecting songs 🥀😁💔 Apr 25, 2026 6:46 pm Reacted 😂 to your message Apr 26, 2026 8:17 am Uh Assignments Apr 28, 2026 9:46 am Apr 29, 2026 9:53 am Reacted 😂 to your message Reacted 😂 to your message Apr 30, 2026 6:41 am Reacted 💙 to your message Done ✅ May 01, 2026 7:46 am Reacted 💙 to your message Damn Frr May 02, 2026 1:10 am Reacted 🥶 to your message May 02, 2026 5:51 pm Ohh inhave to pick? 😅 Reacted 💙 to your message Yesss sorryy my baddd ! May 03, 2026 10:27 am May 03, 2026 10:28 am May 03, 2026 10:28 am May 03, 2026 10:28 am Pick one from here,Ima bad at choosing 💔💔 May 03, 2026 10:31 am This one :3 Sorry for late reply gng 🤟🏾🫡😔 May 03, 2026 5:39 pm May 03, 2026 5:39 pm May 03, 2026 5:41 pm Reacted 💙 to your message Was it in ur music taste? Reacted 😂 to your message Reacted 😂 to your message Does it suit ur music taste? Ima talking about the song May 04, 2026 5:40 am Reacted 💙 to your message May 04, 2026 5:40 am Reacted 😮 to your message May 04, 2026 5:41 am May 04, 2026 8:24 am May 04, 2026 8:24 am May 04, 2026 8:25 am May 04, 2026 8:25 am Reacted 💙 to your message Reacted 😂 to your message Reacted 💙 to your message Reacted 💙 to your message Reacted 💙 to your message Areyyy noo May 06, 2026 9:30 am Reacted 😂 to your message Damn. That was fire 🔥 Ohhh 😻😻😻🫴🏾 thx for the information 🫴🏾💔👌🏾👌🏾👽 🥀🥀🥀🥀Son I am crine Damnnnn mann I was at a wedding that time 😍 May 09, 2026 4:24 am Reacted 😂 to your message 👽☠️ Alright May 09, 2026 8:42 am May 09, 2026 8:44 am May 09, 2026 8:56 am Reacted 😂 to your message So true Reacted 😂 to your message Reacted 😍 to your message 🔥 May 10, 2026 3:43 am Reacted 😂 to your message This is cute 🦋🥀 No problem,May i ask the reason? May 11, 2026 2:12 am NO U should research about it ig May 11, 2026 10:00 am Reacted 😝 to your message 😭😭😭😭😭😭 netflixlat AHH thxxxx 😭 Its my nickname tho Its cuteeeee 😭😭😭 Damn It will be great !!!!! Do ittt Eh, Try it at least Who knows? Cuz no one knows ⁉️ If u dont mind,Can I post it? It will be fire ngl Hell yeah do it For? Uh Wait May 11, 2026 10:19 am May 11, 2026 10:19 am Reacted 💙 to your message May 11, 2026 10:19 am May 11, 2026 10:19 am Reacted 💙 to your message 😭🥀 My bad 🥀🥀🥀Nah ima the most unemployed person May 11, 2026 10:22 am Even thought its not a thing to be proud of Ima eating roti 🥀 Even tho I ate biriyani 49 mins agi Ago Ehhh Should be? I got a question Whose esp 32 is that? May 11, 2026 5:04 pm May 11, 2026 5:08 pm May 11, 2026 5:16 pm Reacted 😢 to your message Reacted 😂 to your message Reacted 😂 to your message Frr ikr May 12, 2026 4:46 am May 12, 2026 5:04 am May 12, 2026 5:05 am May 12, 2026 5:08 am May 12, 2026 8:41 am Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message May 12, 2026 9:48 am May 12, 2026 9:50 am May 12, 2026 9:50 am May 12, 2026 9:51 am May 12, 2026 9:51 am May 12, 2026 9:51 am May 12, 2026 9:52 am May 12, 2026 9:53 am Reacted 😮 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message True May 12, 2026 9:57 am May 12, 2026 9:58 am May 12, 2026 9:58 am Reacted 😂 to your message Reacted 💙 to your message Just saw Just now Reacted 😂 to your message Reacted 😂 to your message May 12, 2026 10:01 am May 12, 2026 10:01 am Reacted 😂 to your message Reacted 😂 to your message May 12, 2026 10:02 am Reacted 😂 to your message May 12, 2026 10:04 am Reacted 🤔 to your message 😫 May 12, 2026 10:13 am Reacted 😂 to your message May 12, 2026 10:15 am Reacted 😂 to your message 😭😭😭😭😭😭😭😭😭😔 May 12, 2026 10:19 am May 12, 2026 10:22 am May 12, 2026 10:23 am Reacted 😮 to your message Reacted 😂 to your message Reacted 💙 to your message transgreaser May 13, 2026 5:10 pm May 13, 2026 5:11 pm May 13, 2026 5:16 pm May 13, 2026 5:17 pm May 13, 2026 5:17 pm May 13, 2026 5:18 pm Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 😂 to your message Reacted 🥶 to your message Cooked May 14, 2026 4:50 am May 14, 2026 4:50 am May 14, 2026 4:51 am Reacted 😂 to your message Reacted 💙 to your message Reacted 😢 to your message May 14, 2026 10:44 am May 14, 2026 10:45 am Reacted 😂 to your message Reacted 😂 to your message OFC IT IS A TALENT Kinda May 15, 2026 2:04 am May 15, 2026 2:05 am May 15, 2026 2:07 am May 15, 2026 2:08 am May 15, 2026 2:08 am Reacted 😮 to your message Reacted 💙 to your message Reacted 😮 to your message Ofc Reacted 😮 to your message Reacted 💙 to your message May 15, 2026 4:24 am Reacted 😂 to your message May 15, 2026 8:05 am Reacted 😮 to your message May 15, 2026 9:05 am Reacted 😂 to your message May 15, 2026 9:05 am Reacted 😮 to your message May 15, 2026 9:07 am May 15, 2026 9:08 am Reacted 😂 to your message Reacted 😂 to your message Goated feed btw 🥀 I have heard about claude ai And u need money to use it,and it has trial? bsallacv2 May 15, 2026 9:15 am Yup ig May 15, 2026 9:15 am Saw it already Reacted 😮 to your message Reacted 😂 to your message Uuuu Ur different ngk I Guess 🥀 @Meta AI tell us about smth we dont kbow as human beings @Meta AI not interesting Ima about to try that two rubber trick 🦆 Prank on my lil bro,if it succeeds Ezzz asf 🥀 Sure why not 🥀its ez At first,I didn't know any slangs 🥀 Ez-easy Ain't:dont Ig-i Guess/instagram Wdym-what do u mean Gg-good games(people says ts after a match of games is over) Ts-this shit Ai robotics 🥀 Gng-gang Used tor friends For* When ever I will use any slangs,I will tell the full form with it alr 🗣️ Alr-alright May 15, 2026 5:03 pm May 15, 2026 5:08 pm Reacted 💙 to your message Np (no problem) Reacted 😂 to your message So I am a trans? May 16, 2026 12:36 am May 16, 2026 12:37 am May 16, 2026 1:08 am May 16, 2026 1:09 am Reacted 😡 to your message Reacted 😮 to your message Reacted 😮 to your message Reacted 😮 to your message Ohhhh May 16, 2026 7:26 am May 16, 2026 7:27 am Reacted 😂 to your message Reacted 😂 to your message May 16, 2026 11:28 pm Reacted 🙃 to your message Never give up !! True 🥀 May 17, 2026 8:24 am Reacted 😂 to your message May 17, 2026 8:42 am 🥀🥀🥀🥀🥀🥀The typa confidence I need 🥀 Reacted 😡 to your message May 17, 2026 8:47 am Reacted 😂 to your message Ur feed fixed? May 17, 2026 8:49 am May 17, 2026 8:50 am May 17, 2026 8:50 am Reacted 👍 to your message Reacted 😭 to your message Reacted 🙌 to your message May 17, 2026 8:51 am Reacted 😂 to your message May 17, 2026 8:51 am Reacted 😂 to your message May 17, 2026 9:00 am Reacted 😂 to your message Goodnight :p This is so me 😭 May 17, 2026 5:20 pm Reacted 😢 to your message May 18, 2026 6:19 am May 18, 2026 6:25 am Reacted 😂 to your message Reacted 🥶 to your message May 18, 2026 10:46 am Reacted 😢 to your message May 19, 2026 3:36 am Reacted 😮 to your message May 19, 2026 3:37 am Reacted 😮 to your message May 19, 2026 5:53 am May 19, 2026 8:08 am May 19, 2026 8:09 am Yo Just wake up 2 mins ago cuz From Tommorow there is holidays And i was unable to well properlycuz i'm having a cold so i slept a little longer Reacted 😂 to your message WIFIES 😍🦋👋🏾 Reacted 💙 to your message Dhappaaa Reacted 😂 to your message Yuppy :p Ongg Okay dude May 19, 2026 9:34 am Uh I lost my points so ima trying to regain it I lost my whole tier cuz of losing points 😭😭😭😭😭😭😭😭😭😭😭😭 Wanna play ? May 19, 2026 9:36 am May 19, 2026 9:36 am Come online May 19, 2026 9:37 am Reacted 💙 to your message NOPE Gg Reacted 💙 to your message Come fast,ima with a team May 19, 2026 9:40 am Eh Man wht Why can't u joinnnn Oii Wait for 3 mins U playing with someone else? May 19, 2026 9:49 am May 19, 2026 9:49 am Play separately Reacted 💙 to your message Reacted 💙 to your message Sure Evo means? Yo AHHHHhHHHhh May 19, 2026 10:36 am May 20, 2026 1:13 am May 20, 2026 1:20 am Reacted 😢 to your message Reacted 😮 to your message U wanna play? Nah it's just the bgmi's glitches after the events May 20, 2026 6:29 am Reacted 😭 to your message Suree Come May 20, 2026 10:01 am May 20, 2026 10:02 am May 20, 2026 10:04 am Reacted 😂 to your message Reacted 💙 to your message No problem at all Reacted 😝 to your message Sure !! Come May 21, 2026 6:14 am 🥀🥀🥀 Reacted 😡 to your message 😭😭😭😭😭😭YESss maja aajayega Blood is thicker than water 😭🥀🙏 May 21, 2026 10:38 am Reacted 😂 to your message May 23, 2026 4:46 am May 23, 2026 4:56 am 😻😻😻😻 May 23, 2026 4:58 am Reacted 😮 to your message May 23, 2026 4:58 am Is it worth for watching? Reacted 😮 to your message Reacted 😮 to your message Did u watch alice in borderland? May 23, 2026 4:59 am Reacted 😮 to your message Frrr Usagi and Arisu had good ending 💔🫴🏾🥀 May 23, 2026 5:00 am Ehhhhhhhhhhhhhhhhhhhhhhhhh Reacted 💙 to your message Time travelling? May 23, 2026 5:03 am May 23, 2026 5:03 am May 23, 2026 5:05 am Reacted 💙 to your message Reacted 😮 to your message Reacted 😮 to your message May 23, 2026 5:07 am Reacted 😮 to your message I will watch it tonight May 23, 2026 5:10 am May 23, 2026 5:11 am Fr Reacted 😮 to your message Reacted 😮 to your message May 23, 2026 5:12 am U should watch it ! May 23, 2026 5:20 am May 23, 2026 5:22 am May 23, 2026 5:22 am May 23, 2026 5:28 am If wishes could come true Reacted 😮 to your message Reacted 😮 to your message Reacted 😮 to your message Reacted 😂 to your message May 23, 2026 10:38 am I already saw 🥀🥀 Its a veggie 🥀 Not flower Reacted 😂 to your message 😭 Ik 🔖 😭😭😭😭 Suree 🥀 tryyyyyy buddy May 24, 2026 12:09 am Reacted 😢 to your message Frrr 🥀😭 May 24, 2026 12:24 am Reacted 😢 to your message 😭🥀I dint have anyone 🥀 Dont I will ask my Cousins ig May 24, 2026 12:35 am Frr Reacted 💙 to your message Ig Lock to u 😭🙏🏾😔 May 24, 2026 10:51 am Reacted 😝 to your message Thxx ig 😻🫴🏾 May 24, 2026 8:02 pm May 24, 2026 8:03 pm May 24, 2026 8:05 pm May 24, 2026 8:12 pm May 26, 2026 9:41 am Yoo Sure Reacted 💙 to your message Angry 😭🥀 Its a meme 🤼 I for 🥀 I apologize for it Reacted 😂 to your message Reacted 😮 to your message Reacted 😮 to your message Reacted 😮 to your message 𖣘𝓡𝓾𝓴𝓼𝓱𝓪𓆉"
